NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO,REDSHIFT_BIN,pointing,redshift_bin
9169,10448.7686,4016.8145,214.9202008,52.9536672,0.001,F444W,31.43967,0.8062637,38.99427693445705,0.00010996,0.00354475,0.031020523309119117,38.96325641114793,1257.0476824610462,redshift_z8-10,nircam1,redshift_z8-10
9212,8400.8086,3666.4292,214.9422492,52.9647749,0.0,F606W,-0.04573904,0.05247513,-0.8716327143925132,0.00169377,0.00265136,0.638830637861324,-1.5104633522538373,-1.3644190850184699,redshift_z8-10,nircam1,redshift_z8-10
9212,8400.8086,3666.4292,214.9422492,52.9647749,0.0,F814W,0.001270097,0.0422933,0.030030690440329792,-0.00186544,0.00302164,-0.6173601090798374,0.6473907995201672,,redshift_z8-10,nircam1,redshift_z8-10
9212,8400.8086,3666.4292,214.9422492,52.9647749,0.0,F115W,7.64884,0.09970141,76.71747069575044,0.02129928,0.00222089,9.590425460063308,67.12704523568712,7.999381363759018,redshift_z8-10,nircam1,redshift_z8-10
9212,8400.8086,3666.4292,214.9422492,52.9647749,0.0,F150W,11.00613,0.1181527,93.15174346417814,0.02811913,0.00253259,11.102914407780178,82.04882905639796,8.389846128950039,redshift_z8-10,nircam1,redshift_z8-10
9212,8400.8086,3666.4292,214.9422492,52.9647749,0.0,F200W,8.740055,0.09378177,93.1956711842824,0.02052424,0.00234869,8.738590448292452,84.45708073598995,10.664840254928428,redshift_z8-10,nircam1,redshift_z8-10
9212,8400.8086,3666.4292,214.9422492,52.9647749,0.0,F277W,3.982152,0.07790353,51.11645133410514,0.01386888,0.00198154,6.999041149812772,44.11741018429237,7.303350593312705,redshift_z8-10,nircam1,redshift_z8-10
9212,8400.8086,3666.4292,214.9422492,52.9647749,0.0,F356W,1.619478,0.08199392,19.75119618625381,0.00935905,0.00172621,5.4217331610870065,14.329463025166804,3.6429672208902812,redshift_z8-10,nircam1,redshift_z8-10
9212,8400.8086,3666.4292,214.9422492,52.9647749,0.0,F410M,1.26142,0.1810872,6.965815364089786,0.00956718,0.00297263,3.2184227434965,3.747392620593286,2.1643568664699755,redshift_z8-10,nircam1,redshift_z8-10
9212,8400.8086,3666.4292,214.9422492,52.9647749,0.0,F444W,1.24013,0.1449754,8.55407193220367,0.01404614,0.00276506,5.079868067962359,3.4742038642413107,1.6839161603728199,redshift_z8-10,nircam1,redshift_z8-10
10116,4511.686,4540.793,214.9679228,52.994177,0.016,F606W,-0.03511949,0.02779907,-1.2633332697820467,-0.00447909,0.0024733,-1.810977236889985,0.5476439671079383,,redshift_z8-10,nircam1,redshift_z8-10
10116,4511.686,4540.793,214.9679228,52.994177,0.016,F814W,0.1845393,0.02240517,8.236460602619841,0.00420473,0.00420168,1.0007259001161442,7.235734702503697,8.230486091809874,redshift_z8-10,nircam1,redshift_z8-10
10116,4511.686,4540.793,214.9679228,52.994177,0.016,F115W,1.079196,0.05281752,20.4325382941115,0.00527235,0.00628269,0.8391867177912646,19.593351576320234,24.348023939046413,redshift_z8-10,nircam1,redshift_z8-10
10116,4511.686,4540.793,214.9679228,52.994177,0.016,F150W,4.08416,0.0625922,65.25030275337821,0.01732344,0.00507233,3.4152825230219643,61.83502023035624,19.105389470280894,redshift_z8-10,nircam1,redshift_z8-10
10116,4511.686,4540.793,214.9679228,52.994177,0.016,F200W,3.125602,0.04968154,62.91274384811743,0.01446892,0.00528599,2.7372204639055315,60.1755233842119,22.984171234184046,redshift_z8-10,nircam1,redshift_z8-10
10116,4511.686,4540.793,214.9679228,52.994177,0.016,F277W,9.852998e-05,0.04126994,0.0023874514961737285,8.8e-07,0.00237103,0.0003711467168277078,0.002016304779346021,6.432635364741813,redshift_z8-10,nircam1,redshift_z8-10
10116,4511.686,4540.793,214.9679228,52.994177,0.016,F356W,0.0001355816,0.04343685,0.00312134972954991,2.9e-07,0.0023614,0.00012280850343016853,0.0029985412261197414,25.416397418479853,redshift_z8-10,nircam1,redshift_z8-10
10116,4511.686,4540.793,214.9679228,52.994177,0.016,F410M,0.626384,0.09593219,6.5294454343218895,0.0296519,0.00521993,5.680516788539309,0.8489286457825802,1.1494456714739987,redshift_z8-10,nircam1,redshift_z8-10
10116,4511.686,4540.793,214.9679228,52.994177,0.016,F444W,0.1824303,0.0768017,2.375341952066165,0.00610312,0.00375447,1.6255609979571017,0.7497809541090634,1.4612444288779929,redshift_z8-10,nircam1,redshift_z8-10
10263,7263.0215,4577.7148,214.9428481,52.9769173,0.0,F606W,-0.007628248,0.01959761,-0.38924379044179364,-0.00434701,0.00276906,-1.5698504185535886,1.180606628111795,,redshift_z8-10,nircam1,redshift_z8-10
10263,7263.0215,4577.7148,214.9428481,52.9769173,0.0,F814W,0.02806754,0.01579506,1.7769821703747881,0.00793495,0.00539475,1.4708651930117242,0.30611697736306387,1.20812034904182,redshift_z8-10,nircam1,redshift_z8-10
10263,7263.0215,4577.7148,214.9428481,52.9769173,0.0,F115W,-0.005421282,0.03723496,-0.14559655764367682,0.00056694,0.00215636,0.26291528316236623,-0.4085118408060431,-0.5537774597673809,redshift_z8-10,nircam1,redshift_z8-10
10263,7263.0215,4577.7148,214.9428481,52.9769173,0.0,F150W,0.1488685,0.04412585,3.3737253786612604,0.00444958,0.00205085,2.169627227734842,1.2040981509264186,1.554979277331219,redshift_z8-10,nircam1,redshift_z8-10
10263,7263.0215,4577.7148,214.9428481,52.9769173,0.0,F200W,0.1096078,0.03502418,3.129489398467002,0.0033052,0.00165376,1.9985971362229102,1.1308922622440918,1.5658430314682286,redshift_z8-10,nircam1,redshift_z8-10
10263,7263.0215,4577.7148,214.9428481,52.9769173,0.0,F277W,0.2703636,0.02909422,9.292691125591269,0.00552058,0.00209832,2.630952380952381,6.661738744638887,3.53206359524736,redshift_z8-10,nircam1,redshift_z8-10
10263,7263.0215,4577.7148,214.9428481,52.9769173,0.0,F356W,0.1701209,0.03062184,5.555541404435527,0.00682258,0.00178421,3.82386602473924,1.7316753796962865,1.4528598461590647,redshift_z8-10,nircam1,redshift_z8-10
10263,7263.0215,4577.7148,214.9428481,52.9769173,0.0,F410M,0.9780665,0.06762967,14.462091859978024,0.02691839,0.00447135,6.0201930065863785,8.441898853391645,2.402263821800365,redshift_z8-10,nircam1,redshift_z8-10
10263,7263.0215,4577.7148,214.9428481,52.9769173,0.0,F444W,0.1788491,0.05414318,3.3032618327922374,0.00481023,0.00267727,1.7966921528273205,1.5065696799649169,1.8385241053088257,redshift_z8-10,nircam1,redshift_z8-10
10524,4575.8403,3950.3643,214.9735704,52.99058,0.086,F606W,0.006885952,0.007474235,0.9212918780316648,0.0005343,0.00223334,0.2392380918265916,0.6820537862050732,3.8509414240749353,redshift_z8-10,nircam1,redshift_z8-10
10524,4575.8403,3950.3643,214.9735704,52.99058,0.086,F814W,0.007733196,0.006023997,1.2837317150058343,0.00143048,0.00280479,0.5100132273717461,0.7737184876340881,2.5170557274000434,redshift_z8-10,nircam1,redshift_z8-10
10524,4575.8403,3950.3643,214.9735704,52.99058,0.086,F115W,0.03478602,0.01420086,2.449571363987815,0.0070473,0.00593754,1.186905688214311,1.2626656757735042,2.0638298293718464,redshift_z8-10,nircam1,redshift_z8-10
10524,4575.8403,3950.3643,214.9735704,52.99058,0.086,F150W,0.1744426,0.01682894,10.36563206001091,0.00803267,0.00336457,2.3874284083850243,7.978203651625885,4.3417561856955285,redshift_z8-10,nircam1,redshift_z8-10
10524,4575.8403,3950.3643,214.9735704,52.99058,0.086,F200W,0.1026359,0.0133577,7.683650628476459,0.00598669,0.00226507,2.643048559205676,5.040602069270784,2.907116708739416,redshift_z8-10,nircam1,redshift_z8-10
10524,4575.8403,3950.3643,214.9735704,52.99058,0.086,F277W,8.271783e-05,0.0110961,0.007454675967231731,8.26e-06,0.00365265,0.002261371880689363,0.005193304086542368,3.296528107955082,redshift_z8-10,nircam1,redshift_z8-10
10524,4575.8403,3950.3643,214.9735704,52.99058,0.086,F356W,4.477784e-05,0.01167871,0.003834142640753987,5.53e-06,0.00442198,0.0012505710111759892,0.002583571629577998,3.065913575870039,redshift_z8-10,nircam1,redshift_z8-10
10524,4575.8403,3950.3643,214.9735704,52.99058,0.086,F410M,0.3412693,0.02579295,13.231107725172965,0.01627676,0.00630641,2.580986646919563,10.650121078253402,5.126375892321815,redshift_z8-10,nircam1,redshift_z8-10
10524,4575.8403,3950.3643,214.9735704,52.99058,0.086,F444W,-0.07595213,0.0206494,-3.678176121340088,-0.01064967,0.00353612,-3.0116822958496887,-0.6664938254903991,,redshift_z8-10,nircam1,redshift_z8-10
11772,1458.6284,4475.437,214.9960277,53.0131915,0.019,F606W,0.0142447,0.009527818,1.4950642424110117,0.00041192,0.00347986,0.11837257820716926,1.3766916642038425,12.630156959109494,redshift_z8-10,nircam1,redshift_z8-10
11772,1458.6284,4475.437,214.9960277,53.0131915,0.019,F814W,-0.006565463,0.00767912,-0.8549759607871734,0.0052258,0.00486979,1.0731058218116183,-1.9280817825987917,-0.7967303348926038,redshift_z8-10,nircam1,redshift_z8-10
11772,1458.6284,4475.437,214.9960277,53.0131915,0.019,F115W,0.08000045,0.01810261,4.419277109764835,0.0024922,0.00268567,0.9279621100135163,3.491314999751318,4.762346503242967,redshift_z8-10,nircam1,redshift_z8-10
11772,1458.6284,4475.437,214.9960277,53.0131915,0.019,F150W,-0.0465223,0.02145277,-2.1685917482917128,-0.00016149,0.00241221,-0.0669469076075466,-2.101644840684166,,redshift_z8-10,nircam1,redshift_z8-10
11772,1458.6284,4475.437,214.9960277,53.0131915,0.019,F200W,0.01631797,0.01702779,0.9583140266587737,0.00040291,0.00234001,0.1721830248588681,0.7861310017999057,5.565670759032532,redshift_z8-10,nircam1,redshift_z8-10
11772,1458.6284,4475.437,214.9960277,53.0131915,0.019,F277W,-0.06878747,0.01414481,-4.863089005790816,-0.0049268,0.0025286,-1.9484299612433758,-2.9146590445474407,,redshift_z8-10,nircam1,redshift_z8-10
11772,1458.6284,4475.437,214.9960277,53.0131915,0.019,F356W,0.08836462,0.01488749,5.935494834925162,0.0055617,0.00283536,1.9615498561029288,3.9739449788222334,3.0259209657395054,redshift_z8-10,nircam1,redshift_z8-10
11772,1458.6284,4475.437,214.9960277,53.0131915,0.019,F410M,0.5314516,0.03287968,16.163527138950258,0.02298378,0.00505987,4.542365712953099,11.621161425997158,3.55839405287382,redshift_z8-10,nircam1,redshift_z8-10
11772,1458.6284,4475.437,214.9960277,53.0131915,0.019,F444W,-0.002931823,0.02632292,-0.11137909472049454,0.00282096,0.00269053,1.0484774375308954,-1.1598565322513898,-0.10622936720773501,redshift_z8-10,nircam1,redshift_z8-10
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F606W,0.01679158,0.01947848,0.8620580250615039,-0.00373555,0.00237424,-1.5733666352180065,2.4354246602795104,,redshift_z10-15,nircam1,redshift_z10-15
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F814W,-0.08248848,0.01569903,-5.254367945025903,-0.00509939,0.00439708,-1.1597219063560362,-4.094646038669866,,redshift_z10-15,nircam1,redshift_z10-15
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F115W,0.1072639,0.03700861,2.8983498704760864,-1.52e-06,0.00295133,-0.0005150220409103692,2.898864892516997,,redshift_z10-15,nircam1,redshift_z10-15
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F150W,0.1400382,0.04385761,3.1930194098584033,0.00122017,0.00294337,0.4145486296320205,2.7784707802263826,7.702400108505312,redshift_z10-15,nircam1,redshift_z10-15
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F200W,0.1774874,0.03481127,5.098561471615371,0.00328851,0.00208212,1.5794046452654027,3.519156826349968,3.2281540306338723,redshift_z10-15,nircam1,redshift_z10-15
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F277W,0.2058484,0.02891736,7.1185059770324814,0.00283541,0.00221407,1.2806325003274515,5.83787347670503,5.558586069939905,redshift_z10-15,nircam1,redshift_z10-15
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F356W,0.8609433,0.03043569,28.28729363454549,0.01346451,0.00227374,5.921745670129392,22.365547964416102,4.776850477931351,redshift_z10-15,nircam1,redshift_z10-15
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F410M,1.065713,0.06721855,15.854447916534943,0.03113406,0.00367282,8.476881524278348,7.377566392256595,1.8703160910208263,redshift_z10-15,nircam1,redshift_z10-15
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F444W,0.0001377683,0.05381404,0.0025600809751507225,4.8e-07,0.00449927,0.00010668397317787107,0.0024533970019728515,23.996865685554983,redshift_z10-15,nircam1,redshift_z10-15
538,2487.929,263.2752,215.0311633,52.9838911,0.374,F606W,0.0684389,0.01739534,3.9343237901644925,0.00506717,0.00220296,2.3001643243635836,1.6341594658009089,1.7104533569587699,redshift_z10-15,nircam1,redshift_z10-15
538,2487.929,263.2752,215.0311633,52.9838911,0.374,F814W,0.01822311,0.01402009,1.299785522061556,0.00069849,0.0031011,0.22523943116958497,1.074546090891971,5.7706837355797385,redshift_z10-15,nircam1,redshift_z10-15
538,2487.929,263.2752,215.0311633,52.9838911,0.374,F115W,0.2888623,0.0330507,8.739975250145987,0.00301777,0.00593163,0.5087589751889446,8.231216274957042,17.1790094649438,redshift_z10-15,nircam1,redshift_z10-15
538,2487.929,263.2752,215.0311633,52.9838911,0.374,F150W,0.2792163,0.03916723,7.128824274782771,0.00206525,0.00429222,0.4811612638681148,6.6476630109146555,14.815873201166012,redshift_z10-15,nircam1,redshift_z10-15
538,2487.929,263.2752,215.0311633,52.9838911,0.374,F200W,0.9836865,0.03108835,31.641643895542863,0.0218938,0.0039473,5.546525473108201,26.095118422434663,5.70476851660636,redshift_z10-15,nircam1,redshift_z10-15
538,2487.929,263.2752,215.0311633,52.9838911,0.374,F277W,0.3713926,0.02582477,14.381254895977778,0.00735633,0.00146993,5.004544434088698,9.376710461889079,2.8736391664382395,redshift_z10-15,nircam1,redshift_z10-15
538,2487.929,263.2752,215.0311633,52.9838911,0.374,F356W,0.3234695,0.02718072,11.900696523123745,0.00628823,0.00119444,5.264584240313452,6.636112282810293,2.2605197257542944,redshift_z10-15,nircam1,redshift_z10-15
538,2487.929,263.2752,215.0311633,52.9838911,0.374,F410M,-0.1925108,0.06002982,-3.2069194943446444,-0.0058818,0.0034921,-1.684316027605166,-1.5226034667394783,,redshift_z10-15,nircam1,redshift_z10-15
538,2487.929,263.2752,215.0311633,52.9838911,0.374,F444W,0.4771667,0.04805886,9.928797728452151,0.00749587,0.00217466,3.446915839717473,6.481881888734678,2.8804874241623395,redshift_z10-15,nircam1,redshift_z10-15
611,6509.9102,278.939,214.9948906,52.9584709,0.371,F606W,-0.0354027,0.01759491,-2.012098953617836,-0.00103723,0.0026569,-0.3903910572471678,-1.6217078963706684,,redshift_z10-15,nircam1,redshift_z10-15
611,6509.9102,278.939,214.9948906,52.9584709,0.371,F814W,0.001597406,0.01418094,0.11264457786296254,0.00044362,0.00225416,0.1968005820349931,-0.08415600417203055,0.5723792922672009,redshift_z10-15,nircam1,redshift_z10-15
611,6509.9102,278.939,214.9948906,52.9584709,0.371,F115W,-0.098855,0.03342988,-2.957085098720067,-0.00248636,0.00139551,-1.7816855486524639,-1.175399550067603,,redshift_z10-15,nircam1,redshift_z10-15
611,6509.9102,278.939,214.9948906,52.9584709,0.371,F150W,-0.05450357,0.03961658,-1.3757767581149105,0.00062439,0.00217404,0.28720262736656177,-1.6629793854814723,-4.7902652239980466,redshift_z10-15,nircam1,redshift_z10-15
611,6509.9102,278.939,214.9948906,52.9584709,0.371,F200W,-0.02119196,0.03144502,-0.6739369222853094,-0.00138412,0.00211814,-0.6534601112296637,-0.020476811055645694,,redshift_z10-15,nircam1,redshift_z10-15
611,6509.9102,278.939,214.9948906,52.9584709,0.371,F277W,0.115234,0.02612105,4.4115378210294,0.00323307,0.00172541,1.8737981117531488,2.5377397092762513,2.3543293129385803,redshift_z10-15,nircam1,redshift_z10-15
611,6509.9102,278.939,214.9948906,52.9584709,0.371,F356W,0.03340178,0.02749255,1.2149393199248524,0.00092222,0.00150737,0.6118073200342318,0.6031319998906206,1.9858201759614027,redshift_z10-15,nircam1,redshift_z10-15
611,6509.9102,278.939,214.9948906,52.9584709,0.371,F410M,0.5385005,0.06071852,8.868801479350948,0.01720485,0.00335039,5.135178292676375,3.7336231866745724,1.7270678784414057,redshift_z10-15,nircam1,redshift_z10-15
611,6509.9102,278.939,214.9948906,52.9584709,0.371,F444W,0.539711,0.04861023,11.102827532393903,0.01631214,0.00302889,5.3855174667947665,5.717310065599136,2.0616083042808957,redshift_z10-15,nircam1,redshift_z10-15
1597,9266.2754,688.9531,214.9658526,52.9432005,0.365,F606W,0.1300821,0.05020829,2.5908490410647325,-0.00240463,0.00261527,-0.9194576468204049,3.5103066878851372,,redshift_z10-15,nircam1,redshift_z10-15
1597,9266.2754,688.9531,214.9658526,52.9432005,0.365,F814W,-0.003793406,0.04046629,-0.09374237173706806,0.00078464,0.00338625,0.23171354743447767,-0.3254559191715457,-0.40456146295708445,redshift_z10-15,nircam1,redshift_z10-15
1597,9266.2754,688.9531,214.9658526,52.9432005,0.365,F115W,0.6558193,0.09539446,6.87481537187799,-0.00102631,0.002687,-0.3819538518794194,7.256769223757409,,redshift_z10-15,nircam1,redshift_z10-15
1597,9266.2754,688.9531,214.9658526,52.9432005,0.365,F150W,0.4032021,0.1130487,3.5666230571426296,0.00049817,0.00393799,0.12650362240635452,3.440119434736275,28.193841324843135,redshift_z10-15,nircam1,redshift_z10-15
1597,9266.2754,688.9531,214.9658526,52.9432005,0.365,F200W,2.63125,0.08973054,29.323906888334786,0.01130315,0.00234528,4.81953114340292,24.504375744931867,6.084389957407785,redshift_z10-15,nircam1,redshift_z10-15
1597,9266.2754,688.9531,214.9658526,52.9432005,0.365,F277W,5.114358,0.07453822,68.61390035876896,0.01817504,0.00239241,7.596958715270375,61.01694164349858,9.031759014413309,redshift_z10-15,nircam1,redshift_z10-15
1597,9266.2754,688.9531,214.9658526,52.9432005,0.365,F356W,4.266098,0.07845191,54.37851035111829,0.0160663,0.00242225,6.63280008256786,47.745710268550425,8.19842444732118,redshift_z10-15,nircam1,redshift_z10-15
1597,9266.2754,688.9531,214.9658526,52.9432005,0.365,F410M,3.206793,0.1732645,18.5080786889409,0.01750101,0.00343523,5.094567175996949,13.413511512943948,3.6329050240306384,redshift_z10-15,nircam1,redshift_z10-15
1597,9266.2754,688.9531,214.9658526,52.9432005,0.365,F444W,3.496834,0.1387126,25.209202336341473,0.01912206,0.00340457,5.616585941837001,19.59261639450447,4.488349790673081,redshift_z10-15,nircam1,redshift_z10-15
4164,7244.6919,1717.1927,214.9731525,52.961582,0.05,F606W,0.01667469,0.01636101,1.0191724105052193,0.00145758,0.00217996,0.6686269472834364,0.3505454632217829,1.5242766009446878,redshift_z10-15,nircam1,redshift_z10-15
4164,7244.6919,1717.1927,214.9731525,52.961582,0.05,F814W,0.01045858,0.01318646,0.7931302260045532,0.00431556,0.00279747,1.5426653368936936,-0.7495351108891404,0.5141298031636582,redshift_z10-15,nircam1,redshift_z10-15
4164,7244.6919,1717.1927,214.9731525,52.961582,0.05,F115W,-0.02269353,0.0310855,-0.730035868813434,0.00088769,0.00171878,0.516465167153446,-1.24650103596688,-1.4135239223142697,redshift_z10-15,nircam1,redshift_z10-15
4164,7244.6919,1717.1927,214.9731525,52.961582,0.05,F150W,0.2385144,0.03683834,6.474623992286298,0.00635951,0.00180636,3.520621581523063,2.954002410763235,1.8390570648849167,redshift_z10-15,nircam1,redshift_z10-15
4164,7244.6919,1717.1927,214.9731525,52.961582,0.05,F200W,0.4118697,0.02923984,14.085908130824246,0.00892833,0.00148634,6.006923045871066,8.07898508495318,2.344945660741629,redshift_z10-15,nircam1,redshift_z10-15
4164,7244.6919,1717.1927,214.9731525,52.961582,0.05,F277W,0.2683508,0.02428923,11.048139442872419,0.0078911,0.00187063,4.218418393803157,6.829721049069262,2.6190241013319353,redshift_z10-15,nircam1,redshift_z10-15
4164,7244.6919,1717.1927,214.9731525,52.961582,0.05,F356W,0.3139115,0.02556455,12.279171743684126,0.00912899,0.00156942,5.816792190745626,6.4623795529385,2.1109868362187645,redshift_z10-15,nircam1,redshift_z10-15
4164,7244.6919,1717.1927,214.9731525,52.961582,0.05,F410M,0.04272736,0.05646044,0.7567663305493191,7.988e-05,0.00295619,0.02702126723925052,0.7297450633100686,28.00632271790926,redshift_z10-15,nircam1,redshift_z10-15
4164,7244.6919,1717.1927,214.9731525,52.961582,0.05,F444W,0.3997156,0.04520128,8.843015065060104,0.01070309,0.00279004,3.8361779759429973,5.0068370891171075,2.3051628783949583,redshift_z10-15,nircam1,redshift_z10-15
4257,7051.96,1740.0359,214.9746407,52.9629282,0.347,F606W,0.01193797,0.01141708,1.0456237496803036,0.00047919,0.00215305,0.22256334037760386,0.8230604093026997,4.698095148582353,redshift_z10-15,nircam1,redshift_z10-15
4257,7051.96,1740.0359,214.9746407,52.9629282,0.347,F814W,0.007557976,0.009201808,0.8213577157880277,0.00179065,0.00303251,0.5904844501749376,0.23087326561309018,1.3909895773626069,redshift_z10-15,nircam1,redshift_z10-15
4257,7051.96,1740.0359,214.9746407,52.9629282,0.347,F115W,-0.0287182,0.02169217,-1.3238970559423053,-0.000644,0.00176443,-0.3649903934981836,-0.9589066624441218,,redshift_z10-15,nircam1,redshift_z10-15
4257,7051.96,1740.0359,214.9746407,52.9629282,0.347,F150W,0.02586138,0.02570663,1.0060198477980193,0.00039328,0.00217916,0.18047320986068027,0.8255466379373391,5.574344516699379,redshift_z10-15,nircam1,redshift_z10-15
4257,7051.96,1740.0359,214.9746407,52.9629282,0.347,F200W,0.01438734,0.02040422,0.70511590249468,9.1e-06,0.00135396,0.006721025731927088,0.6983948767627529,104.91194805952715,redshift_z10-15,nircam1,redshift_z10-15
4257,7051.96,1740.0359,214.9746407,52.9629282,0.347,F277W,0.1766404,0.01694957,10.421526917792015,0.00415718,0.00204124,2.03659540279438,8.384931514997636,5.117131710840948,redshift_z10-15,nircam1,redshift_z10-15
4257,7051.96,1740.0359,214.9746407,52.9629282,0.347,F356W,0.04793073,0.01783952,2.6867724019480344,0.00220281,0.00141169,1.5604063215011794,1.126366080446855,1.7218415260989466,redshift_z10-15,nircam1,redshift_z10-15
4257,7051.96,1740.0359,214.9746407,52.9629282,0.347,F410M,0.01042747,0.03939937,0.2646608308711535,-9.338e-05,0.00305168,-0.030599538614795783,0.2952603694859493,,redshift_z10-15,nircam1,redshift_z10-15
4257,7051.96,1740.0359,214.9746407,52.9629282,0.347,F444W,0.3047251,0.03154248,9.660784440538603,0.01847185,0.00299985,6.157591212893978,3.5031932276446245,1.5689226690315115,redshift_z10-15,nircam1,redshift_z10-15
4929,8485.9131,2004.0,214.9590001,52.955256,0.021,F606W,0.03419558,0.01220538,2.801680898095758,0.00471346,0.00211885,2.224536895013805,0.577144003081953,1.2594445632147502,redshift_z10-15,nircam1,redshift_z10-15
4929,8485.9131,2004.0,214.9590001,52.955256,0.021,F814W,-0.0002836279,0.009837147,-0.028832333195793456,-0.00088309,0.00305048,-0.28949214549841334,0.26065981230261986,,redshift_z10-15,nircam1,redshift_z10-15
4929,8485.9131,2004.0,214.9590001,52.955256,0.021,F115W,0.06882509,0.0231899,2.967890762788973,0.00157806,0.00194604,0.8109083060985386,2.1569824566904345,3.6599585186988155,redshift_z10-15,nircam1,redshift_z10-15
4929,8485.9131,2004.0,214.9590001,52.955256,0.021,F150W,-0.001759898,0.02748154,-0.06403927873037683,0.00231271,0.00228861,1.0105304092877336,-1.0745696880181104,-0.06337194619953548,redshift_z10-15,nircam1,redshift_z10-15
4929,8485.9131,2004.0,214.9590001,52.955256,0.021,F200W,0.2049364,0.02181303,9.395136760000788,0.00863802,0.00212202,4.0706590889812535,5.324477671019535,2.308013654455173,redshift_z10-15,nircam1,redshift_z10-15
4929,8485.9131,2004.0,214.9590001,52.955256,0.021,F277W,0.1885001,0.01811986,10.402955651975235,0.00604151,0.00195236,3.0944651601139133,7.308490491861322,3.3617944018449646,redshift_z10-15,nircam1,redshift_z10-15
4929,8485.9131,2004.0,214.9590001,52.955256,0.021,F356W,0.2219122,0.01907125,11.635954643770072,0.00719847,0.00175919,4.091922987283921,7.544031656486151,2.84363969701532,redshift_z10-15,nircam1,redshift_z10-15
4929,8485.9131,2004.0,214.9590001,52.955256,0.021,F410M,0.07168352,0.0421197,1.7019000610165789,0.00135505,0.00342511,0.3956223303777105,1.3062777306388684,4.301830130245006,redshift_z10-15,nircam1,redshift_z10-15
4929,8485.9131,2004.0,214.9590001,52.955256,0.021,F444W,-0.1122764,0.03372033,-3.3296352675077614,-0.0018533,0.00298309,-0.6212685503957306,-2.708366717112031,,redshift_z10-15,nircam1,redshift_z10-15
5596,7707.5063,2267.8481,214.9632012,52.9616205,0.347,F606W,-0.0106383,0.01201315,-0.8855545797729987,-0.00011595,0.00216503,-0.053555839872888596,-0.8319987399001101,,redshift_z10-15,nircam1,redshift_z10-15
5596,7707.5063,2267.8481,214.9632012,52.9616205,0.347,F814W,0.03059183,0.009682221,3.159588073852064,0.00153069,0.00265654,0.5761968575666091,2.5833912162854547,5.483521876873151,redshift_z10-15,nircam1,redshift_z10-15
5596,7707.5063,2267.8481,214.9632012,52.9616205,0.347,F115W,-0.0574396,0.02282468,-2.5165566395673453,-0.00259566,0.00180006,-1.4419852671577613,-1.074571372409584,,redshift_z10-15,nircam1,redshift_z10-15
5596,7707.5063,2267.8481,214.9632012,52.9616205,0.347,F150W,-0.02167463,0.02704874,-0.8013175475086824,0.00200928,0.00233089,0.8620226608720274,-1.6633402083807098,-0.9295782859096358,redshift_z10-15,nircam1,redshift_z10-15
5596,7707.5063,2267.8481,214.9632012,52.9616205,0.347,F200W,0.09935144,0.0214695,4.627561890123198,0.00023046,0.00170843,0.13489578150699766,4.4926661086162,34.304719083325416,redshift_z10-15,nircam1,redshift_z10-15
5596,7707.5063,2267.8481,214.9632012,52.9616205,0.347,F277W,0.05477637,0.01783449,3.071372940857854,0.00414956,0.00209641,1.9793647235035132,1.0920082173543408,1.5516963116435991,redshift_z10-15,nircam1,redshift_z10-15
5596,7707.5063,2267.8481,214.9632012,52.9616205,0.347,F356W,0.06553975,0.0187709,3.491561406219201,0.00402263,0.00156342,2.572968236302465,0.9185931699167358,1.357016910258021,redshift_z10-15,nircam1,redshift_z10-15
5596,7707.5063,2267.8481,214.9632012,52.9616205,0.347,F410M,0.2896616,0.04145636,6.987145036370777,0.02099887,0.0033253,6.3148798604637175,0.6722651759070599,1.1064573183911204,redshift_z10-15,nircam1,redshift_z10-15
5596,7707.5063,2267.8481,214.9632012,52.9616205,0.347,F444W,0.08241314,0.03318927,2.4831260223560205,0.01038436,0.00278378,3.730309147993017,-1.2471831256369965,0.6656622611806835,redshift_z10-15,nircam1,redshift_z10-15
5688,2882.1343,2319.9353,215.0059587,52.9925118,0.003,F606W,0.1034704,0.02436303,4.247025103199396,0.00743799,0.00248144,2.9974490618350633,1.249576041364333,1.4168798253403285,redshift_z10-15,nircam1,redshift_z10-15
5688,2882.1343,2319.9353,215.0059587,52.9925118,0.003,F814W,0.06640334,0.01963583,3.381743476084281,0.0088987,0.00290931,3.0586977668244364,0.32304570925984466,1.1056154396042972,redshift_z10-15,nircam1,redshift_z10-15
