ID_mine	X_IMAGE_mine	Y_IMAGE_mine	MAG_AUTO_mine	MAGERR_AUTO_mine	MAG_APER_mine	MAGERR_APER_mine	CLASS_STAR_mine	FLUX_AUTO_mine	FLUXERR_AUTO_mine	FLUX_APER_mine	FLUXERR_APER_mine	RA_mine	DEC_mine	ID_romeo	X_IMAGE_romeo	Y_IMAGE_romeo	MAG_AUTO_romeo	MAGERR_AUTO_romeo	MAG_APER_romeo	MAGERR_APER_romeo	CLASS_STAR_romeo	FLUX_AUTO_romeo	FLUXERR_AUTO_romeo	FLUX_APER_romeo	FLUXERR_APER_romeo	RA_romeo	DEC_romeo	DELTA_FLUX	DELTA_MAG
3065.0	7308.6499	1451.5404	28.3469	0.0613	29.1934	0.0724	0.017	0.7867538	0.04439009	0.3607784	0.02404586	214.8469474	52.8142276	3051.0	7308.6499	1451.5404	28.4758	0.0608	29.211	0.0736	0.044	0.69871	0.03910662	0.3549719	0.02404586	214.8469474	52.8142276	0.0880437999999999	0.12889999999999802
3075.0	2253.2959	1437.3558	27.4308	0.0324	28.796	0.0502	0.001	1.829339	0.05456902	0.5202676	0.02403363	214.8922286	52.8462638	3060.0	2253.2959	1437.3558	27.2811	0.0309	28.796	0.0502	0.001	2.099657	0.05965424	0.5202676	0.02403363	214.8922286	52.8462638	0.27031800000000006	0.14970000000000283
3082.0	7312.8979	1454.4595	27.9506	0.0467	28.9483	0.0578	0.002	1.133395	0.04873263	0.4521545	0.02405198	214.8468788	52.8142163	3068.0	7312.8979	1454.4595	27.8229	0.0465	28.9508	0.0579	0.002	1.274813	0.05456902	0.4511018	0.02405198	214.8468788	52.8142163	0.14141800000000004	0.1277000000000008
3123.0	7225.9741	1469.7684	27.9997	0.0383	28.9185	0.0561	0.044	1.083251	0.03815498	0.4647571	0.02402751	214.8474933	52.8148512	3108.0	7225.9741	1469.7684	28.1071	0.0403	28.9185	0.0561	0.024	0.9812218	0.03637934	0.4647571	0.02402751	214.8474933	52.8148512	0.10202919999999993	0.10739999999999839
3347.0	7018.6709	1556.8154	28.6732	0.0708	29.1117	0.0671	0.08	0.582531	0.03796179	0.3889942	0.02402751	214.8484276	52.8166377	3334.0	7018.6709	1556.8154	28.7912	0.075	29.1381	0.0687	0.08	0.5225523	0.03607491	0.3796403	0.02402751	214.8484276	52.8166377	0.05997870000000005	0.11799999999999855
3359.0	1851.4004	1566.2023	30.0396	0.1875	29.67	0.1118	0.514	0.1654855	0.02856802	0.2325946	0.02395396	214.8944645	52.8495113	3344.0	1851.4004	1566.2023	29.8065	0.1339	29.6621	0.111	0.514	0.2051181	0.02529171	0.234296	0.02395396	214.8944645	52.8495113	0.03963259999999999	0.2331000000000003
3373.0	6504.1802	1572.8265	29.5416	0.1364	30.2569	0.1926	0.526	0.2617893	0.03287587	0.1354686	0.02402139	214.8528497	52.8199929	3359.0	6504.1802	1572.8265	29.6693	0.1443	30.2569	0.1926	0.597	0.2327575	0.0309165	0.1354686	0.02402139	214.8528497	52.8199929	0.029031799999999996	0.1277000000000008
3386.0	6504.5073	1577.9918	30.4231	0.2403	30.1622	0.1763	0.372	0.1162463	0.02572408	0.1478231	0.02399689	214.8527925	52.8200187	3373.0	6504.5073	1577.9918	30.3062	0.2229	30.0729	0.1624	0.372	0.1294629	0.02656772	0.1604856	0.02399689	214.8527925	52.8200187	0.013216599999999995	0.11690000000000111
3712.0	7472.3442	1688.0532	28.5467	0.0485	28.7774	0.0493	0.553	0.6545399	0.02920436	0.5292287	0.02403975	214.8430006	52.8144626	3698.0	7472.3442	1688.0532	28.3252	0.0471	28.7774	0.0493	0.316	0.8026435	0.03483057	0.5292287	0.02403975	214.8430006	52.8144626	0.1481036	0.22150000000000247
3782.0	677.5333	1697.4108	30.9948	1.1533	29.2845	0.0787	0.001	0.06865497	0.07291012	0.3317527	0.02402751	214.9035753	52.8576734	3768.0	677.5333	1697.4108	33.0639	7.9977	29.2845	0.0787	0.001	0.01021044	0.07519376	0.3317527	0.02402751	214.9035753	52.8576734	0.058444529999999995	2.0690999999999953
3890.0	4471.5796	1728.71	26.5716	0.0179	27.9504	0.023	0.0	4.036278	0.06664032	1.133608	0.02400914	214.8693531	52.8337464	3880.0	4471.5796	1728.71	26.7396	0.019	27.9249	0.0225	0.0	3.457589	0.06045007	1.160516	0.02400914	214.8693531	52.8337464	0.5786890000000002	0.16799999999999926
4034.0	1326.9349	1782.3461	28.4924	0.0694	28.8969	0.0551	0.0	0.6880996	0.04397405	0.474095	0.02403975	214.8968781	52.8540081	4020.0	1326.9349	1782.3461	28.3876	0.0643	28.8791	0.0542	0.0	0.7578189	0.04488425	0.4818993	0.02403975	214.8968781	52.8540081	0.06971929999999993	0.10480000000000089
4093.0	6644.4521	1801.4814	99.0	99.0	31.2349	0.4744	0.349	-0.01227993	0.03019461	0.05503514	0.02403975	214.8491941	52.8203346	4047.0	6644.4521	1801.4814	31.5511	0.6241	31.2349	0.4744	0.349	0.04113192	0.0236388	0.05503514	0.02403975	214.8491941	52.8203346	0.053411850000000004	67.4489
4114.0	1592.2318	1802.4847	27.8988	0.064	28.8214	0.0513	0.0	1.188716	0.07002959	0.5082247	0.02402139	214.8942956	52.8524321	4106.0	1592.2318	1802.4847	28.0422	0.0692	28.8214	0.0513	0.0	1.041657	0.0664193	0.5082247	0.02402139	214.8942956	52.8524321	0.14705900000000005	0.14339999999999975
4141.0	7658.1152	1804.4675	27.6024	0.04	28.8537	0.053	0.069	1.561818	0.0575208	0.4933329	0.02405809	214.8401196	52.8139098	4129.0	7658.1152	1804.4675	27.4786	0.0383	28.8537	0.053	0.069	1.750588	0.06177352	0.4933329	0.02405809	214.8401196	52.8139098	0.1887700000000001	0.12379999999999924
4185.0	8533.3164	1832.3417	27.8746	0.0391	28.6167	0.0426	0.0	1.21558	0.04380653	0.6136752	0.0240642	214.8320208	52.8084984	4182.0	8533.3164	1832.3417	28.1165	0.0404	28.5889	0.0415	0.0	0.9727771	0.03617667	0.6295782	0.0240642	214.8320208	52.8084984	0.24280290000000015	0.24189999999999756
4229.0	7570.791	1839.5994	28.0891	0.0415	28.4997	0.0381	0.0	0.9976346	0.03815498	0.6834924	0.02396623	214.8405292	52.8146541	4214.0	7570.791	1839.5994	28.2114	0.0422	28.4882	0.0377	0.003	0.8913755	0.03461884	0.6907675	0.02396623	214.8405292	52.8146541	0.10625910000000005	0.12230000000000274
4248.0	9073.0645	1857.8313	28.007	0.1547	28.6102	0.0423	0.0	1.076014	0.1533169	0.6173371	0.02402751	214.82694	52.8052056	4222.0	9073.0645	1857.8313	28.152	0.1832	28.6102	0.0423	0.0	0.9414845	0.1588287	0.6173371	0.02402751	214.82694	52.8052056	0.13452950000000008	0.14499999999999957
4263.0	3377.4565	1837.7145	27.0558	0.0213	28.447	0.0364	0.0	2.584027	0.05058343	0.7174926	0.0240642	214.877977	52.8412842	4264.0	3377.4565	1837.7145	26.853	0.0202	28.447	0.0364	0.0	3.114677	0.05783948	0.7174926	0.0240642	214.877977	52.8412842	0.5306500000000001	0.20279999999999987
4336.0	7040.4922	1881.5889	29.1041	0.1143	29.7133	0.1167	0.371	0.3917046	0.04121209	0.2235087	0.02400914	214.8448184	52.8182502	4321.0	7040.4922	1881.5889	29.2663	0.109	29.6981	0.115	0.371	0.3373632	0.03386733	0.22665	0.02400914	214.8448184	52.8182502	0.05434140000000004	0.16220000000000212
4521.0	8981.4688	1923.7776	29.1635	0.0848	29.2034	0.073	0.003	0.3708494	0.0289515	0.3574641	0.02403363	214.8270633	52.8061432	4511.0	8981.4688	1923.7776	29.0599	0.0872	29.1615	0.0703	0.004	0.4080021	0.03276386	0.3715304	0.02403363	214.8270633	52.8061432	0.03715269999999998	0.10360000000000014
4530.0	8969.3672	1920.2385	28.0075	0.0572	29.1095	0.067	0.007	1.075525	0.05668385	0.3897692	0.02403975	214.8272085	52.806201	4518.0	8969.3672	1920.2385	28.1251	0.0585	29.1523	0.0697	0.006	0.965052	0.05194595	0.3746865	0.02403975	214.8272085	52.806201	0.11047300000000004	0.11759999999999948
4667.0	2874.4065	1967.2642	27.6845	0.0323	28.0532	0.0253	0.007	1.448099	0.04312994	1.031171	0.02401527	214.8811078	52.8451782	4646.0	2874.4065	1967.2642	27.9191	0.0349	28.1644	0.028	0.007	1.166682	0.03747445	0.9307948	0.02401527	214.8811078	52.8451782	0.28141700000000003	0.23460000000000036
4795.0	9279.9824	2002.1527	30.2556	0.3078	29.8165	0.1285	0.008	0.1356345	0.03844295	0.2032461	0.02403975	214.8235778	52.8046684	4782.0	9279.9824	2002.1527	30.3698	0.3634	29.8793	0.1361	0.018	0.1220899	0.04085372	0.1918177	0.02403975	214.8235778	52.8046684	0.01354459999999999	0.1142000000000003
4849.0	8760.3008	2038.3132	28.0892	0.0609	29.6711	0.1126	0.468	0.997529	0.05590017	0.2323716	0.02408253	214.8278313	52.8081661	4837.0	8760.3008	2038.3132	27.9887	0.0588	29.6711	0.1126	0.465	1.094299	0.05928333	0.2323716	0.02408253	214.8278313	52.8081661	0.09676999999999991	0.10050000000000026
5112.0	7473.2549	2109.8564	28.287	0.0484	29.0619	0.0641	0.052	0.8314269	0.03707998	0.4072205	0.02404586	214.8385577	52.8167309	5103.0	7473.2549	2109.8564	28.5012	0.0525	29.0835	0.0654	0.096	0.6825453	0.03298751	0.3992002	0.02404586	214.8385577	52.8167309	0.14888159999999995	0.21420000000000172
5128.0	1781.5071	2148.2822	27.5682	0.0364	28.2625	0.0307	0.0	1.611901	0.05409538	0.8503484	0.02407642	214.8889678	52.8530959	5122.0	1781.5071	2148.2822	27.708	0.0365	28.285	0.0314	0.0	1.417062	0.04758762	0.8329123	0.02407642	214.8889678	52.8530959	0.19483899999999998	0.13979999999999748
5186.0	9741.0859	2157.8206	26.9064	0.0232	27.5302	0.0156	0.001	2.965034	0.06330192	1.669223	0.02400302	214.8178305	52.8025766	5183.0	9741.0859	2157.8206	27.0296	0.0244	27.5306	0.0156	0.001	2.647072	0.05946907	1.668664	0.02400302	214.8178305	52.8025766	0.3179620000000001	0.12319999999999709
5195.0	8724.8887	2138.0293	28.1203	0.0649	28.8323	0.0518	0.0	0.9693893	0.057903	0.5031372	0.02402139	214.8270986	52.8089287	5179.0	8724.8887	2138.0293	28.2526	0.0694	28.8566	0.053	0.0	0.8581602	0.05483783	0.4919903	0.02402139	214.8270986	52.8089287	0.11122909999999997	0.13230000000000075
5496.0	6952.5547	2244.7041	31.5477	0.6343	99.0	99.0	0.347	0.0412609	0.02410084	-0.02810068	0.02403363	214.841785	52.8207667	5483.0	6952.5547	2244.7041	31.8345	0.9248	99.0	99.0	0.359	0.0316818	0.02697965	-0.02049827	0.02403363	214.841785	52.8207667	0.0095791	0.2867999999999995
5558.0	7250.7939	2261.8652	30.0962	0.2036	30.0957	0.166	0.738	0.157087	0.02945504	0.1571514	0.02402139	214.8389439	52.8189641	5555.0	7250.7939	2261.8652	30.2813	0.1988	30.1953	0.1819	0.534	0.1324582	0.0242529	0.1433827	0.02402139	214.8389439	52.8189641	0.024628800000000006	0.18510000000000204
5578.0	6992.9019	2312.9084	29.8175	0.3723	29.1501	0.0697	0.0	0.2030566	0.06960835	0.3754603	0.02408863	214.8407078	52.820878	5568.0	6992.9019	2312.9084	29.3566	0.2504	29.048	0.0634	0.0	0.3104376	0.07158715	0.4124891	0.02408863	214.8407078	52.820878	0.10738099999999998	0.46089999999999876
5582.0	7473.1167	2333.9783	25.3132	0.0075	27.9986	0.0241	0.0	12.86302	0.08923452	1.084305	0.02401527	214.8362024	52.81794	5540.0	7473.1167	2333.9783	25.1502	0.007	27.9986	0.0241	0.0	14.94626	0.09594466	1.084305	0.02401527	214.8362024	52.81794	2.08324	0.1629999999999967
5689.0	6981.8984	2311.8369	29.2511	0.1427	29.4276	0.0897	0.093	0.3421188	0.04496608	0.2907948	0.02402751	214.8408173	52.8209421	5676.0	6981.8984	2311.8369	28.7965	0.1246	29.3424	0.083	0.093	0.5200187	0.05965424	0.3145112	0.02402751	214.8408173	52.8209421	0.17789989999999994	0.4545999999999992
5770.0	8942.3799	2337.9497	26.3182	0.0134	27.7887	0.0198	0.126	5.097085	0.06306919	1.315579	0.02402139	214.8230574	52.808624	5756.0	8942.3799	2337.9497	26.4778	0.0144	27.7887	0.0198	0.16	4.400198	0.0582827	1.315579	0.02402139	214.8230574	52.808624	0.6968870000000003	0.15959999999999752
5786.0	7473.6226	2371.6458	25.6032	0.0085	27.9703	0.0235	0.0	9.847207	0.07731503	1.112985	0.02403975	214.8358018	52.8181399	5848.0	7473.6226	2371.6458	25.8917	0.0096	28.0276	0.0247	0.0	7.549612	0.06680562	1.055719	0.02403975	214.8358018	52.8181399	2.2975949999999994	0.2884999999999991
5861.0	1716.8615	2368.4561	30.7783	0.7428	32.6202	1.7	0.02	0.08381118	0.05732874	0.01536497	0.02405198	214.8872298	52.8546944	5847.0	1716.8615	2368.4561	30.6752	0.7087	32.6202	1.7	0.02	0.09215968	0.06014523	0.01536497	0.02405198	214.8872298	52.8546944	0.008348499999999995	0.1031000000000013
5868.0	7473.2949	2379.2512	25.3609	0.0073	27.8925	0.0218	0.0	12.30985	0.08300198	1.195637	0.02405198	214.8357247	52.818183	5772.0	7473.2949	2379.2512	25.1606	0.0073	27.8898	0.0218	0.0	14.80307	0.09885102	1.198614	0.02405198	214.8357247	52.818183	2.493219999999999	0.20030000000000214
5891.0	690.2511	2365.8154	29.2057	0.1153	30.2389	0.1895	0.347	0.3567364	0.03786482	0.1377393	0.02403363	214.8964319	52.8611997	5882.0	690.2511	2365.8154	29.4721	0.1359	30.2389	0.1895	0.052	0.2790989	0.03493596	0.1377393	0.02403363	214.8964319	52.8611997	0.07763750000000003	0.26640000000000086
5918.0	742.0207	2370.7207	30.6366	0.2136	30.093	0.1656	0.619	0.0954953	0.01878621	0.1575411	0.02402751	214.8959176	52.8608974	5905.0	742.0207	2370.7207	30.0858	0.1377	29.9994	0.152	0.019	0.1585914	0.02010944	0.171723	0.02402751	214.8959176	52.8608974	0.06309609999999999	0.5508000000000024
6030.0	7142.2109	2404.3743	30.4327	0.3002	31.3039	0.5052	0.019	0.1152153	0.03185358	0.05164766	0.02402751	214.838414	52.8204223	6014.0	7142.2109	2404.3743	30.7566	0.3912	31.3039	0.5052	0.019	0.08550251	0.03079736	0.05164766	0.02402751	214.838414	52.8204223	0.029712790000000003	0.3238999999999983
6046.0	7472.3706	2414.1152	31.26	0.85	32.5483	1.5895	0.019	0.05377962	0.04209467	0.01641689	0.02402751	214.8353664	52.8183768	6027.0	7472.3706	2414.1152	31.0643	0.7259	32.5483	1.5895	0.019	0.06439962	0.04304462	0.01641689	0.02402751	214.8353664	52.8183768	0.010620000000000004	0.1957000000000022
6077.0	7495.4551	2427.0493	31.8797	1.2141	32.6267	1.7094	0.02	0.0303904	0.03397571	0.01527278	0.02403975	214.8350245	52.8182998	6063.0	7495.4551	2427.0493	32.181	1.3893	32.628	1.7114	0.02	0.02302532	0.02945504	0.01525527	0.02403975	214.8350245	52.8182998	0.007365080000000003	0.3012999999999977
6078.0	1660.8466	2434.1265	28.2188	0.0714	29.1847	0.0717	0.035	0.8853225	0.05821959	0.3636822	0.02402751	214.8870396	52.8554045	6064.0	1660.8466	2434.1265	28.3326	0.0762	29.2102	0.0735	0.083	0.7972251	0.05596589	0.3552403	0.02402751	214.8870396	52.8554045	0.08809739999999999	0.11379999999999768
6130.0	7472.9258	2474.8335	30.5767	0.8234	99.0	99.0	0.019	0.1009068	0.07650242	-0.0152039	0.02402139	214.834723	52.8187006	6121.0	7472.9258	2474.8335	99.0	99.0	99.0	99.0	0.019	-0.04732439	0.0728092	-0.0152039	0.02402139	214.834723	52.8187006	0.14823119	68.4233
6382.0	6013.6245	2533.7012	27.1775	0.0104	27.1775	0.0113	0.129	2.309969	0.02219504	2.309969	0.02400302	214.8471238	52.8282909	6349.0	6013.6245	2533.7012	27.0738	0.0112	27.1255	0.0108	0.13	2.541384	0.0261493	2.423217	0.02400302	214.8471238	52.8282909	0.2314149999999997	0.1036999999999999
6602.0	6019.4517	2595.9424	30.4236	0.2496	30.4991	0.2409	0.36	0.1161891	0.02670573	0.1083874	0.02404586	214.8464173	52.8285895	6581.0	6019.4517	2595.9424	30.3027	0.2399	30.4991	0.2409	0.36	0.1298815	0.02869642	0.1083874	0.02404586	214.8464173	52.8285895	0.013692400000000007	0.1208999999999989
6609.0	8594.6963	2616.1077	29.3081	0.1582	29.4909	0.0954	0.36	0.324622	0.0472776	0.2743124	0.02408863	214.8232328	52.8123329	6568.0	8594.6963	2616.1077	29.4479	0.2353	29.4909	0.0954	0.065	0.285384	0.061833	0.2743124	0.02408863	214.8232328	52.8123329	0.039237999999999995	0.13980000000000103
6614.0	3337.9827	2602.0842	28.71	0.0568	28.8235	0.0514	0.0	0.5631323	0.02945504	0.50721	0.02401527	214.8702911	52.8456582	6589.0	3337.9827	2602.0842	28.9378	0.0664	28.8641	0.0534	0.0	0.4565471	0.02791718	0.4886322	0.02401527	214.8702911	52.8456582	0.10658520000000005	0.22779999999999845
6668.0	6012.1558	2624.0364	30.0746	0.1633	30.1475	0.1743	0.354	0.1602446	0.02410084	0.1498383	0.02404586	214.8461869	52.8287873	6650.0	6012.1558	2624.0364	30.2739	0.186	30.1475	0.1743	0.354	0.1333677	0.02284798	0.1498383	0.02404586	214.8461869	52.8287873	0.02687689999999998	0.19930000000000092
6728.0	8937.4629	2647.4534	30.3172	0.1126	29.293	0.0793	0.043	0.1281587	0.01328386	0.3291583	0.02404586	214.8198468	52.8103233	6709.0	8937.4629	2647.4534	29.9015	0.0844	29.2239	0.0744	0.781	0.1879383	0.01460218	0.350796	0.02404586	214.8198468	52.8103233	0.059779600000000016	0.41570000000000107
6924.0	2615.1885	2719.5952	28.245	0.0423	28.7155	0.0465	0.72	0.8641484	0.03364953	0.5602788	0.02398463	214.875511	52.8508832	6906.0	2615.1885	2719.5952	28.4178	0.0427	28.7128	0.0464	0.779	0.7370653	0.0289515	0.5616949	0.02398463	214.875511	52.8508832	0.1270831	0.17279999999999873
7155.0	7850.2266	2805.8562	30.106	0.1844	30.5171	0.2448	0.361	0.1556725	0.02642898	0.1066026	0.02402751	214.8278767	52.8180872	7141.0	7850.2266	2805.8562	30.4624	0.2134	30.5171	0.2448	0.347	0.1121156	0.02202879	0.1066026	0.02402751	214.8278767	52.8180872	0.043556899999999996	0.35639999999999716
7183.0	1356.9867	2845.9155	26.9789	0.0284	29.0007	0.0605	0.219	2.773662	0.0724549	0.4308636	0.02400914	214.8854234	52.859556	7163.0	1356.9867	2845.9155	26.6972	0.0249	29.0007	0.0605	0.219	3.595183	0.08255787	0.4308636	0.02400914	214.8854234	52.859556	0.8215210000000002	0.2817000000000007
7186.0	8922.2988	2819.3391	28.6135	0.0466	28.7374	0.0476	0.002	0.6154549	0.02642898	0.5491051	0.02405198	214.8181746	52.811346	7167.0	8922.2988	2819.3391	28.4385	0.047	28.7286	0.0472	0.002	0.7231418	0.03127119	0.5535479	0.02405198	214.8181746	52.811346	0.10768689999999992	0.17499999999999716
7194.0	8920.2041	2823.0005	28.5287	0.0535	28.9128	0.0557	0.002	0.6654676	0.03276386	0.4672022	0.02396623	214.8181548	52.8113791	7186.0	8920.2041	2823.0005	28.8807	0.0609	28.9345	0.0568	0.005	0.4811867	0.02697965	0.4579221	0.02396623	214.8181548	52.8113791	0.18428090000000003	0.3520000000000003
7212.0	7637.77	2831.4011	28.8936	0.0664	28.8396	0.0522	0.064	0.4755072	0.0290782	0.499782	0.02401527	214.829503	52.8195751	7193.0	7637.77	2831.4011	29.0421	0.0466	28.8045	0.0505	0.277	0.4147321	0.01778086	0.5161699	0.02401527	214.829503	52.8195751	0.060775100000000026	0.14850000000000207
7213.0	7688.6367	2829.3274	27.815	0.0324	28.6905	0.0455	0.292	1.284125	0.0383472	0.5733472	0.02400914	214.8290711	52.8192406	7198.0	7688.6367	2829.3274	28.1953	0.0384	28.8009	0.0503	0.344	0.9046825	0.03196878	0.5178812	0.02400914	214.8290711	52.8192406	0.3794425	0.3802999999999983
7348.0	6930.3599	2885.5725	27.3857	0.0307	28.0368	0.0249	0.0	1.906829	0.05382286	1.0469	0.02404586	214.8352437	52.8243627	7335.0	6930.3599	2885.5725	27.1872	0.0275	27.8955	0.0219	0.0	2.289417	0.05802984	1.192364	0.02404586	214.8352437	52.8243627	0.3825879999999997	0.19849999999999923
7415.0	4471.2969	2892.9429	29.5038	0.1335	30.315	0.2035	0.461	0.2710644	0.03332016	0.1284126	0.02405809	214.8571123	52.8400273	7399.0	4471.2969	2892.9429	29.732	0.1354	30.312	0.2029	0.461	0.2196862	0.02738538	0.1287624	0.02405809	214.8571123	52.8400273	0.051378199999999985	0.22820000000000107
7416.0	4470.7212	2889.6836	30.7387	0.2646	30.3066	0.202	0.348	0.08692039	0.02117793	0.1294064	0.02407031	214.8571517	52.8400134	7392.0	4470.7212	2889.6836	31.1809	0.3138	30.3226	0.205	0.348	0.05784253	0.01671516	0.127515	0.02407031	214.8571517	52.8400134	0.029077859999999997	0.4421999999999997
7440.0	4426.3423	2895.6748	28.3056	0.0515	28.8627	0.0534	0.0	0.817307	0.03872877	0.489246	0.02404586	214.8574849	52.8403276	7419.0	4426.3423	2895.6748	28.1785	0.0474	28.8524	0.0529	0.0	0.9187452	0.04012737	0.4938982	0.02404586	214.8574849	52.8403276	0.10143820000000003	0.12709999999999866
7475.0	7061.0703	2925.4622	28.0668	0.0561	29.8362	0.1308	0.031	1.018342	0.05257903	0.1995787	0.02403975	214.8336581	52.8237471	7453.0	7061.0703	2925.4622	28.1733	0.0601	29.8362	0.1308	0.031	0.923144	0.05108964	0.1995787	0.02403975	214.8336581	52.8237471	0.09519800000000012	0.10650000000000048
7493.0	3192.5059	2915.4937	29.1374	0.1068	30.0263	0.1561	0.354	0.3798889	0.03737622	0.1675209	0.02408253	214.8682939	52.8482727	7475.0	3192.5059	2915.4937	29.2908	0.1188	30.0263	0.1561	0.354	0.3298293	0.03607491	0.1675209	0.02408253	214.8682939	52.8482727	0.05005959999999998	0.1534000000000013
7502.0	7465.1714	2921.5188	26.6647	0.0124	27.7713	0.0195	0.123	3.70457	0.04235587	1.336849	0.02403363	214.8300948	52.8211578	7488.0	7465.1714	2921.5188	26.8731	0.0136	27.7794	0.0197	0.208	3.05759	0.0383472	1.32691	0.02403363	214.8300948	52.8211578	0.6469800000000001	0.20840000000000103
7578.0	7477.6045	2939.8755	27.2743	0.0241	28.1003	0.0264	0.833	2.112871	0.04688719	0.987376	0.02399689	214.8297909	52.8211777	7558.0	7477.6045	2939.8755	27.3835	0.0257	28.1003	0.0264	0.83	1.910752	0.04529192	0.987376	0.02399689	214.8297909	52.8211777	0.20211900000000016	0.1092000000000013
7646.0	7470.2939	2970.8652	26.129	0.0094	27.873	0.0215	0.005	6.067742	0.05271868	1.217353	0.02407031	214.8295302	52.8213912	7628.0	7470.2939	2970.8652	26.2793	0.0103	27.873	0.0215	0.005	5.283071	0.05021873	1.217353	0.02407031	214.8295302	52.8213912	0.7846710000000003	0.15029999999999788
7677.0	8368.418	2973.833	28.0417	0.0399	28.686	0.0453	0.148	1.042122	0.03825121	0.5757267	0.02402139	214.8214888	52.8156991	7661.0	8368.418	2973.833	28.2295	0.0415	28.686	0.0453	0.148	0.8766534	0.0335401	0.5757267	0.02402139	214.8214888	52.8156991	0.16546859999999997	0.18780000000000285
7702.0	6932.1187	2996.3477	28.0557	0.0405	28.687	0.0454	0.002	1.028748	0.0383472	0.5752108	0.02403975	214.834063	52.8249487	7686.0	6932.1187	2996.3477	27.9479	0.0396	28.687	0.0454	0.001	1.136226	0.04139011	0.5752108	0.02403975	214.834063	52.8249487	0.10747799999999996	0.107800000000001
7704.0	7477.2231	2989.9548	26.4811	0.0138	28.2512	0.0304	0.001	4.386869	0.05576848	0.859242	0.02403975	214.8292676	52.8214501	7688.0	7477.2231	2989.9548	26.7515	0.0168	28.2512	0.0304	0.001	3.419871	0.05299688	0.859242	0.02403975	214.8292676	52.8214501	0.9669979999999998	0.27039999999999864
7725.0	7463.6631	3013.9978	27.4802	0.0237	28.3542	0.0334	0.028	1.747936	0.03815498	0.7814789	0.02402751	214.8291357	52.8216658	7703.0	7463.6631	3013.9978	27.2054	0.0212	28.3494	0.0332	0.011	2.251379	0.04397405	0.7849849	0.02402751	214.8291357	52.8216658	0.5034430000000001	0.27479999999999905
